,ShipName,mmsi,avg_lat,avg_lng,flag_country,vessel_type,mode_nav_status,obs_time,time_lower,time_upper,imo,RegisteredOwnerCountryofDomicile,RegisteredOwnerCountryOfRegistration
35997,ASEAN RAIDER I,564298000,1.12398667,103.9249733,Singapore,Passenger,Moored,27/10/2023 00:05,12.91666667,0,9149627,Singapore,Singapore
35998,SURYA AYLA,525401189,-8.143346665,114.40195,Indonesia,Passenger,Under Way Using Engine,27/10/2023 00:14,0.55,0.016666667,9939711,Indonesia,Indonesia
35999,TILONGKABILA,525005016,-0.951358333,122.7937144,Indonesia,Passenger,Under Way Using Engine,27/10/2023 00:41,1.6,0.05,9102760,Indonesia,Indonesia
36000,KIRANA II,525015377,-5.959213531,105.9708653,Indonesia,Passenger,At Anchor,27/10/2023 00:55,54.45,52.9,7320186,Indonesia,Indonesia
36001,DHARMA KARTIKA 9,525005194,-1.258821728,116.7977023,Indonesia,Passenger,At Anchor,27/10/2023 01:07,33.5,32.9,9140023,Indonesia,Indonesia
36002,SUMBER BERKAT II,525200003,-8.16179167,114.4335778,Indonesia,Passenger,At Anchor,27/10/2023 01:08,0.983333333,0.883333333,9843613,Indonesia,Indonesia
36003,AGUNG SAMUDERA XVIII,525003322,-8.145273334,114.4023597,Indonesia,Passenger,Underway Sailing,27/10/2023 01:10,0.8,0.65,9772424,Indonesia,Indonesia
36004,PANCAR INDAH,525012198,-8.146872617,114.4028369,Indonesia,Passenger,Underway Sailing,27/10/2023 01:14,2.266666667,2.2,8670772,Indonesia,Indonesia
36005,TUNU PRATAMA JAYA 3888,525100465,-8.159166665,114.4366667,Indonesia,Passenger,Under Way Using Engine,27/10/2023 01:17,0.666666667,0.05,8984381,Indonesia,Indonesia
36006,SWARNA BAHTERA,525002125,-1.272548267,116.8054437,Indonesia,Passenger,Moored,27/10/2023 01:17,108.2833333,87.16666667,8905165,Indonesia,Indonesia
36007,TRISILA BHAKTI II,525016532,-8.141678333,114.4050606,Indonesia,Passenger,Under Way Using Engine,27/10/2023 01:25,1.683333333,1.183333333,8741973,Indonesia,Indonesia
36008,TUNU PRATAMA JAYA 3888,525100465,-8.147966667,114.4095244,Indonesia,Passenger,Under Way Using Engine,27/10/2023 01:41,0.5,0.1,8984381,Indonesia,Indonesia
36009,SABUK NUSANTARA 80,525101090,0.85878807,104.6111402,Indonesia,Passenger,Moored,27/10/2023 01:48,74.1,73.33333333,9848429,Indonesia,Indonesia
36010,JALUR NUSA,525100354,-8.16094417,114.4346117,Indonesia,Passenger,Under Way Using Engine,27/10/2023 01:51,0.716666667,0.55,8984496,Indonesia,Indonesia
36011,LEGUNDI,525001125,-5.933333335,105.9958333,Indonesia,Passenger,Under Way Using Engine,27/10/2023 01:57,1.216666667,0.05,9765665,Indonesia,Indonesia
36012,PERMATA LESTARI V,525100956,0.785555614,127.3944166,Indonesia,Passenger,At Anchor,27/10/2023 01:58,10.7,9.466666667,8980488,Indonesia,Indonesia
36013,DHARMA FERRY I,525005322,-8.13915583,114.403875,Indonesia,Passenger,Under Way Using Engine,27/10/2023 02:04,22.4,0.15,8610332,Indonesia,Indonesia
36014,SURYA AYLA,525401189,-8.144021667,114.4071648,Indonesia,Passenger,Under Way Using Engine,27/10/2023 02:11,0.566666667,0.45,9939711,Indonesia,Indonesia
36015,OCEAN DRAGON 6,525200211,0.932294307,104.4383225,Indonesia,Passenger,Under Way Using Engine,27/10/2023 02:21,3.916666667,3.15,9859492,Indonesia,Indonesia
36016,RAJARAKATA,525001068,-5.926758335,105.9919333,Indonesia,Passenger,Under Way Using Engine,27/10/2023 02:23,1.416666667,1.233333333,8822222,Indonesia,Indonesia
36017,TUNU PRATAMA JAYA 3888,525100465,-8.145,114.4016667,Indonesia,Passenger,Under Way Using Engine,27/10/2023 02:23,1,0.6,8984381,Indonesia,Indonesia
36018,TIGA ANUGRAH,525010269,-8.15880389,114.4336044,Indonesia,Passenger,Under Way Using Engine,27/10/2023 02:34,1.183333333,0.833333333,8840860,Indonesia,Indonesia
36019,SUMBER BERKAT II,525200003,-8.144516666,114.40325,Indonesia,Passenger,Under Way Using Engine,27/10/2023 02:55,0.8,0.65,9843613,Indonesia,Indonesia
36020,BATU MANDI,525001136,-5.935559585,105.9977542,Indonesia,Passenger,Under Way Using Engine,27/10/2023 03:09,1.383333333,1.316666667,9759733,Indonesia,Indonesia
36021,LE LAPEROUSE,578000900,-4.506644448,129.8869052,Wallis and Futuna Islands,Passenger,At Anchor,27/10/2023 03:22,4.65,4.55,9814026,France,France
36022,ADITHYA,525018438,-4.0125,119.6183333,Indonesia,Passenger,Under Way Using Engine,27/10/2023 03:23,49.23333333,49.13333333,8508694,Indonesia,Indonesia
36023,SABUK NUSANTARA 98,525101083,-1.198541665,136.0949958,Indonesia,Passenger,Under Way Using Engine,27/10/2023 03:28,0.833333333,0.6,9799460,Indonesia,Indonesia
36024,DHARMA FERRY,525015930,-1.200055,116.8177092,Indonesia,Passenger,Under Way Using Engine,27/10/2023 03:40,0.85,0.5,8300286,Indonesia,Indonesia
36025,GARDA MARITIM 7,525201927,0.761060625,127.3781662,Indonesia,Passenger,Under Way Using Engine,27/10/2023 03:54,1.75,0.75,9926879,Indonesia,Indonesia
36026,GOROPA,525019301,-1.20161167,116.8130083,Indonesia,Passenger,Underway Sailing,27/10/2023 04:07,0.733333333,0,8874744,Indonesia,Indonesia
36027,SABUK NUSANTARA 98,525101083,-1.199324165,136.0960983,Indonesia,Passenger,Under Way Using Engine,27/10/2023 04:19,0.616666667,0.05,9799460,Indonesia,Indonesia
36028,TUNU PRATAMA JAYA 3888,525100465,-8.159230833,114.4354733,Indonesia,Passenger,Under Way Using Engine,27/10/2023 04:35,0.8,0.116666667,8984381,Indonesia,Indonesia
36029,JAGANTARA,525019408,-5.927567668,105.993039,Indonesia,Passenger,At Anchor,27/10/2023 04:59,6.95,0.9,8324074,Indonesia,Indonesia
36030,DLN MANDALIKA,525501907,-8.741554168,116.0586121,Indonesia,Passenger,Under Way Using Engine,27/10/2023 04:59,9.966666667,9.816666667,9979400,Indonesia,Indonesia
36031,TUNU PRATAMA JAYA 3888,525100465,-8.144918333,114.4024324,Indonesia,Passenger,Under Way Using Engine,27/10/2023 05:11,1,0.9,8984381,Indonesia,Indonesia
36032,SABUK NUSANTARA 106,525101082,-4.52333333,129.8966667,Indonesia,Passenger,Under Way Using Engine,27/10/2023 05:13,5.05,0,9799692,Indonesia,Indonesia
36033,SABUK NUSANTARA 98,525101083,-1.186667668,136.0745257,Indonesia,Passenger,Under Way Using Engine,27/10/2023 05:16,11.35,1.133333333,9799460,Indonesia,Indonesia
36034,DHARMA FERRY,525015930,-1.24036167,116.7762183,Indonesia,Passenger,Under Way Using Engine,27/10/2023 05:42,0.5,0,8300286,Indonesia,Indonesia
36035,SURYA AYLA,525401189,-8.142066668,114.402095,Indonesia,Passenger,Under Way Using Engine,27/10/2023 05:43,0.766666667,0.65,9939711,Indonesia,Indonesia
36036,SUMBER BERKAT II,525200003,-8.143737083,114.4041167,Indonesia,Passenger,Under Way Using Engine,27/10/2023 05:48,0.833333333,0.65,9843613,Indonesia,Indonesia
36037,LEGUNDI,525001125,-5.936504334,105.9971657,Indonesia,Passenger,Under Way Using Engine,27/10/2023 05:51,1.533333333,1.4,9765665,Indonesia,Indonesia
36038,ROYCE I,525100336,-5.93885167,105.95624,Indonesia,Passenger,At Anchor,27/10/2023 05:55,0.8,0,9807205,Indonesia,Indonesia
36039,SABUK NUSANTARA 42,525001103,-0.87958,131.2451461,Indonesia,Passenger,Under Way Using Engine,27/10/2023 06:00,19.85,0.1,8689022,Indonesia,Indonesia
36040,DHARMA FERRY VII,525200723,-1.269701052,116.8073937,Indonesia,Passenger,Moored,27/10/2023 06:05,18.31666667,17.95,9035113,Indonesia,Indonesia
36041,AGUNG SAMUDERA XVIII,525003322,-8.15833333,114.4366667,Indonesia,Passenger,Underway Sailing,27/10/2023 06:18,0.95,0,9772424,Indonesia,Indonesia
36042,CITRA MANDALA SAKTI,525002096,-8.14167833,114.4069,Indonesia,Passenger,Under Way Using Engine,27/10/2023 06:25,1,0,6804472,Indonesia,Indonesia
36043,ROYCE I,525100336,-5.927748016,105.9929156,Indonesia,Passenger,At Anchor,27/10/2023 06:40,27.81666667,26.73333333,9807205,Indonesia,Indonesia
36044,TUNU PRATAMA JAYA 3888,525100465,-8.160026665,114.4370733,Indonesia,Passenger,Under Way Using Engine,27/10/2023 06:59,0.9,0.7,8984381,Indonesia,Indonesia
36045,TATAMAILAU,525005012,-2.93320125,132.3087304,Indonesia,Passenger,Under Way Using Engine,27/10/2023 06:59,34.58333333,6.1,8915639,Indonesia,Indonesia
36046,BARAU,525019443,1.030555557,104.1288889,Indonesia,Passenger,Underway Sailing,27/10/2023 07:05,1.25,0.15,8994544,Indonesia,Indonesia
36047,AGUNG SAMUDERA XVIII,525003322,-8.145264443,114.4018972,Indonesia,Passenger,Underway Sailing,27/10/2023 07:05,0.766666667,0.7,9772424,Indonesia,Indonesia
36048,GOROPA,525019301,-1.2014475,116.8143925,Indonesia,Passenger,Underway Sailing,27/10/2023 07:08,0.583333333,0.1,8874744,Indonesia,Indonesia
36049,PANCAR INDAH,525012198,-8.15950125,114.4365875,Indonesia,Passenger,Underway Sailing,27/10/2023 07:24,0.8,0.75,8670772,Indonesia,Indonesia
36050,OCEAN DRAGON 6,525200211,1.035,104.1336667,Indonesia,Passenger,Under Way Using Engine,27/10/2023 07:24,0.9,0.7,9859492,Indonesia,Indonesia
36051,NAWASENA,525401357,-8.739735,116.04778,Indonesia,Passenger,Underway Sailing,27/10/2023 07:31,4.8,2.85,9972062,Indonesia,Indonesia
36052,S JAVA SEA,525501171,-7.1,112.6675,Indonesia,Passenger,Under Way Using Engine,27/10/2023 07:45,17.45,16.88333333,9974917,Indonesia,Indonesia
36053,GARDA MARITIM 3,525101263,-10.215,123.5158333,Indonesia,Passenger,Underway Sailing,27/10/2023 07:56,3.65,0.05,9910686,Indonesia,Indonesia
36054,TUNU PRATAMA JAYA 3888,525100465,-8.144269443,114.4031911,Indonesia,Passenger,Under Way Using Engine,27/10/2023 08:23,1.016666667,0.8,8984381,Indonesia,Indonesia
36055,DLN NUSANTARA,525601157,-6.225830334,107.9107203,Indonesia,Passenger,Underway Sailing,27/10/2023 08:23,8.55,8.4,9979541,Indonesia,Indonesia
36056,GARDA MARITIM 7,525201927,0.761645334,127.3760657,Indonesia,Passenger,Under Way Using Engine,27/10/2023 08:27,2.083333333,1.35,9926879,Indonesia,Indonesia
36057,LIPUTAN XII,525100880,-8.16016,114.4377917,Indonesia,Passenger,Under Way Using Engine,27/10/2023 08:31,0.933333333,0,8524272,Indonesia,Indonesia
36058,MARISA NUSANTARA,525002062,-8.146764066,114.4023146,Indonesia,Passenger,At Anchor,27/10/2023 08:50,129.1333333,70.35,7603344,Indonesia,Indonesia
36059,TRISNA DWITYA,525016494,-8.15909833,114.4333017,Indonesia,Passenger,Under Way Using Engine,27/10/2023 08:58,1.216666667,0,7397294,Indonesia,Indonesia
36060,ELYSIA,525006235,-5.92619,105.9929592,Indonesia,Passenger,Under Way Using Engine,27/10/2023 09:11,1.35,1.016666667,8613580,Indonesia,Indonesia
36061,BATU MANDI,525001136,-5.935517777,105.9975989,Indonesia,Passenger,Under Way Using Engine,27/10/2023 09:30,1.166666667,0.05,9759733,Indonesia,Indonesia
36062,DHARMA FERRY,525015930,-1.20062667,116.8186717,Indonesia,Passenger,Under Way Using Engine,27/10/2023 09:37,1.033333333,0,8300286,Indonesia,Indonesia
36063,VIRGO 18,525006222,-5.929718588,105.9941942,Indonesia,Passenger,At Anchor,27/10/2023 09:53,13.4,7.883333333,8921755,Indonesia,Indonesia
36064,AGUNG SAMUDERA XVIII,525003322,-8.144820832,114.4032996,Indonesia,Passenger,Underway Sailing,27/10/2023 09:56,1,0.9,9772424,Indonesia,Indonesia
36065,TUNU PRATAMA JAYA 3888,525100465,-8.158610833,114.4364233,Indonesia,Passenger,Under Way Using Engine,27/10/2023 09:56,0.983333333,0.8,8984381,Indonesia,Indonesia
36066,TIGA ANUGRAH,525010269,-8.14114667,114.4051417,Indonesia,Passenger,Under Way Using Engine,27/10/2023 09:56,0.833333333,0,8840860,Indonesia,Indonesia
36067,DHARMA RUCITRA I,525005256,-3.32703,114.558005,Indonesia,Passenger,Under Way Using Engine,27/10/2023 10:11,4.866666667,0,8921767,Indonesia,Indonesia
36068,NUSA AGUNG,525017090,-5.955558839,105.9690058,Indonesia,Passenger,At Anchor,27/10/2023 10:15,40.48333333,39.43333333,7027423,Indonesia,Indonesia
36069,PANCAR INDAH,525012198,-8.1595325,114.4366108,Indonesia,Passenger,Underway Sailing,27/10/2023 10:27,0.716666667,0.65,8670772,Indonesia,Indonesia
36070,LEUSER,525005003,-5.120833335,119.405,Indonesia,Passenger,Under Way Using Engine,27/10/2023 10:44,4.416666667,4.35,9032159,Indonesia,Indonesia
36071,MARINA PRATAMA,525002076,-8.148482527,114.4019667,Indonesia,Passenger,Moored,27/10/2023 11:00,24.5,24.11666667,7231438,Indonesia,Indonesia
36072,DOLPHIN 01,525200257,1.15406667,103.99614,Indonesia,Passenger,Under Way Using Engine,27/10/2023 11:05,13.3,0,9864447,Indonesia,Indonesia
36073,JAGANTARA,525019408,-5.927605476,105.9928855,Indonesia,Passenger,At Anchor,27/10/2023 11:29,6.383333333,1,8324074,Indonesia,Indonesia
36074,AGUNG SAMUDRA IX,525018104,-8.15997389,114.4348061,Indonesia,Passenger,Under Way Using Engine,27/10/2023 11:48,1.183333333,0.85,9669354,Indonesia,Indonesia
36075,MENGGALA,525019467,-5.926404165,105.9934267,Indonesia,Passenger,Under Way Using Engine,27/10/2023 11:56,1.516666667,1.166666667,8612885,Indonesia,Indonesia
36076,TUNU PRATAMA JAYA 3888,525100465,-8.145375835,114.4017467,Indonesia,Passenger,Under Way Using Engine,27/10/2023 12:03,0.75,0.016666667,8984381,Indonesia,Indonesia
36077,RHAMA GIRI NUSA,525021167,-8.730351667,116.0760617,Indonesia,Passenger,Underway Sailing,27/10/2023 12:06,0.983333333,0.05,8839316,Indonesia,Indonesia
36078,SABUK NUSANTARA 108,525101085,-10.19612179,123.5270114,Indonesia,Passenger,Moored,27/10/2023 12:16,128.4666667,46.5,9812860,Indonesia,Indonesia
36079,TRISNA DWITYA,525016494,-8.1603125,114.436945,Indonesia,Passenger,Under Way Using Engine,27/10/2023 12:23,0.866666667,0.516666667,7397294,Indonesia,Indonesia
36080,PERMATA LESTARI V,525100956,0.763159998,127.3757088,Indonesia,Passenger,At Anchor,27/10/2023 12:25,5.066666667,4.516666667,8980488,Indonesia,Indonesia
36081,SINDO EMPRESS,563665000,0.98826222,103.4351467,Singapore,Passenger,Under Way Using Engine,27/10/2023 12:27,12.08333333,11.96666667,9070876,Singapore,Singapore
36082,CITRA MANDALA SAKTI,525002096,-8.14237125,114.4041296,Indonesia,Passenger,Under Way Using Engine,27/10/2023 12:27,1.35,0.833333333,6804472,Indonesia,Indonesia
36083,AGUNG SAMUDERA XVIII,525003322,-8.1575,114.4358333,Indonesia,Passenger,Underway Sailing,27/10/2023 12:28,0.683333333,0.05,9772424,Indonesia,Indonesia
36084,BATAMFAST 18,566357000,1.134679521,104.0546205,Singapore,Passenger,Moored,27/10/2023 12:38,11.7,10.66666667,9106120,Singapore,Singapore
36085,DHARMA FERRY,525015930,-1.201588333,116.8134744,Indonesia,Passenger,Under Way Using Engine,27/10/2023 12:39,1.016666667,0.683333333,8300286,Indonesia,Indonesia
36086,SABUK NUSANTARA 104,525101076,-8.22,124.5166667,Indonesia,Passenger,Under Way Using Engine,27/10/2023 12:44,8.5,0,9813785,Indonesia,Indonesia
36087,QUEEN STAR 1,566155000,1.1319175,104.0550092,Singapore,Passenger,Underway Sailing,27/10/2023 12:55,13.33333333,10.16666667,9571014,Singapore,Singapore
36088,RHAMA GIRI NUSA,525021167,-8.74666667,116.05,Indonesia,Passenger,Underway Sailing,27/10/2023 12:57,26.1,0,8839316,Indonesia,Indonesia
36089,AQUA BLU,525600798,-3.69166667,128.1683333,Indonesia,Passenger,Under Way Using Engine,27/10/2023 12:58,0.616666667,0,4902921,Indonesia,Indonesia
36090,PANCAR INDAH,525012198,-8.15833333,114.43,Indonesia,Passenger,Underway Sailing,27/10/2023 12:59,1.2,0,8670772,Indonesia,Indonesia
36091,SABUK NUSANTARA 70,525101132,1.438223947,125.192708,Indonesia,Passenger,At Anchor,27/10/2023 13:01,76.93333333,76.41666667,9848027,Indonesia,Indonesia
36092,SUMBER BERKAT II,525200003,-8.159627777,114.4329722,Indonesia,Passenger,Under Way Using Engine,27/10/2023 13:13,0.766666667,0.25,9843613,Indonesia,Indonesia
36093,KELIMUTU,525005010,-2.73833333,111.7283333,Indonesia,Passenger,Under Way Using Engine,27/10/2023 13:14,6.25,0,8502341,Indonesia,Indonesia
36094,GOROPA,525019301,-1.20183,116.8127817,Indonesia,Passenger,Underway Sailing,27/10/2023 13:20,0.7,0,8874744,Indonesia,Indonesia
36095,SABUK NUSANTARA 51,525001123,-8.44666667,118.7116667,Indonesia,Passenger,Under Way Using Engine,27/10/2023 13:27,19.3,19.15,9765964,Indonesia,Indonesia
36096,TRISILA BHAKTI II,525016532,-8.13927,114.408825,Indonesia,Passenger,Under Way Using Engine,27/10/2023 13:29,0.666666667,0.166666667,8741973,Indonesia,Indonesia
36097,TUNU PRATAMA JAYA 3888,525100465,-8.159166665,114.435,Indonesia,Passenger,Under Way Using Engine,27/10/2023 13:38,0.833333333,0.1,8984381,Indonesia,Indonesia
36098,LIPUTAN XII,525100880,-8.15542,114.4308925,Indonesia,Passenger,Under Way Using Engine,27/10/2023 13:41,1.6,0.166666667,8524272,Indonesia,Indonesia
36099,SALVATORE I,525010222,-5.92224417,105.99147,Indonesia,Passenger,Underway Sailing,27/10/2023 13:46,1.383333333,0.016666667,9454060,Colombia,Colombia
36100,AQUA BLU,525600798,-3.688233332,128.1722,Indonesia,Passenger,Under Way Using Engine,27/10/2023 13:49,2.35,1.25,4902921,Indonesia,Indonesia
36101,SURYA AYLA,525401189,-8.143921248,114.4104954,Indonesia,Passenger,Under Way Using Engine,27/10/2023 14:07,2.1,0.266666667,9939711,Indonesia,Indonesia
36102,GARDA MARITIM 7,525201927,0.762105835,127.3753433,Indonesia,Passenger,Under Way Using Engine,27/10/2023 14:27,0.5,0.4,9926879,Indonesia,Indonesia
36103,DHARMA KARTIKA III,525005193,-5.126019165,119.4064075,Indonesia,Passenger,Underway Sailing,27/10/2023 14:31,5.55,0.05,8815358,Indonesia,Indonesia
36104,KIRANA VII,525301379,-7.199560835,112.7295733,Indonesia,Passenger,Under Way Using Engine,27/10/2023 14:36,2.566666667,0.05,9950662,Indonesia,Indonesia
36105,MAJESTIC KAWANUA,525018402,1.686957001,101.4586472,Indonesia,Passenger,Moored,27/10/2023 14:43,68.03333333,63.33333333,9757814,Indonesia,Indonesia
36106,PANCAR INDAH,525012198,-8.145060334,114.4017763,Indonesia,Passenger,Underway Sailing,27/10/2023 14:53,0.666666667,0.6,8670772,Indonesia,Indonesia
36107,ELYSIA,525006235,-5.90829833,105.9878233,Indonesia,Passenger,Under Way Using Engine,27/10/2023 14:55,0.566666667,0,8613580,Indonesia,Indonesia
36108,GARDA MARITIM 7,525201927,0.766117918,127.3818538,Indonesia,Passenger,At Anchor,27/10/2023 14:58,8.6,8.283333333,9926879,Indonesia,Indonesia
36109,SALVINO,525007397,-5.910875,105.9921667,Indonesia,Passenger,At Anchor,27/10/2023 15:05,0.966666667,0,8672861,Indonesia,Indonesia
36110,KARYA MARITIM II,525003411,-8.159244443,114.4356194,Indonesia,Passenger,Under Way Using Engine,27/10/2023 15:17,1.183333333,0.85,8691013,Indonesia,Indonesia
36111,SALVINO,525007397,-5.924124167,105.9926897,Indonesia,Passenger,At Anchor,27/10/2023 15:29,8.3,7.666666667,8672861,Indonesia,Indonesia
36112,SUMBER BERKAT II,525200003,-8.14333333,114.4025,Indonesia,Passenger,Under Way Using Engine,27/10/2023 15:30,0.633333333,0.05,9843613,Indonesia,Indonesia
36113,AQUA BLU,525600798,-3.69343961,128.1746558,Indonesia,Passenger,Moored,27/10/2023 16:10,11.95,11.76666667,4902921,Indonesia,Indonesia
36114,SUMBER BERKAT II,525200003,-8.160833335,114.4325,Indonesia,Passenger,Under Way Using Engine,27/10/2023 16:24,0.65,0.55,9843613,Indonesia,Indonesia
36115,PANCAR INDAH,525012198,-8.159032777,114.4370139,Indonesia,Passenger,Underway Sailing,27/10/2023 16:28,0.8,0.7,8670772,Indonesia,Indonesia
36116,SURYA AYLA,525401189,-8.16,114.435,Indonesia,Passenger,Under Way Using Engine,27/10/2023 16:42,0.95,0,9939711,Indonesia,Indonesia
36117,LEGUNDI,525001125,-5.935231665,105.9980983,Indonesia,Passenger,Under Way Using Engine,27/10/2023 17:03,1.2,0.033333333,9765665,Indonesia,Indonesia
36118,TUNU PRATAMA JAYA 3888,525100465,-8.145591112,114.4035022,Indonesia,Passenger,Under Way Using Engine,27/10/2023 17:14,1.183333333,1.016666667,8984381,Indonesia,Indonesia
36119,PERMATA LESTARI V,525100956,0.784718335,127.3942017,Indonesia,Passenger,At Anchor,27/10/2023 17:21,10.33333333,9.8,8980488,Indonesia,Indonesia
36120,SURYA AYLA,525401189,-8.142395239,114.4044414,Indonesia,Passenger,Under Way Using Engine,27/10/2023 17:30,0.95,0.8,9939711,Indonesia,Indonesia
36121,PRIMA NUSANTARA,525002085,-8.729583333,116.0766667,Indonesia,Passenger,Under Way Using Engine,27/10/2023 17:43,1.15,0.95,6911691,Indonesia,Indonesia
36122,SIGAP JAYA,525016299,-6.112777777,106.8611111,Indonesia,Passenger,Under Way Using Engine,27/10/2023 17:43,16.3,8.05,8984692,Indonesia,Indonesia
36123,JAGANTARA,525019408,-5.927596667,105.9929952,Indonesia,Passenger,At Anchor,27/10/2023 17:49,20.15,13.68333333,8324074,Indonesia,Indonesia
36124,PANCAR INDAH,525012198,-8.144201667,114.4027929,Indonesia,Passenger,Underway Sailing,27/10/2023 17:58,0.933333333,0.85,8670772,Indonesia,Indonesia
36125,SUMBER BERKAT II,525200003,-8.143716663,114.4024944,Indonesia,Passenger,Under Way Using Engine,27/10/2023 18:29,0.65,0.05,9843613,Indonesia,Indonesia
36126,TUNU PRATAMA JAYA 3888,525100465,-8.15833333,114.435,Indonesia,Passenger,Under Way Using Engine,27/10/2023 18:59,0.75,0.65,8984381,Indonesia,Indonesia
36127,TRIMAS KANAYA,525007392,-5.912423334,105.9856969,Indonesia,Passenger,Underway Sailing,27/10/2023 19:12,0.716666667,0.6,9016715,Indonesia,Indonesia
36128,SURYA AYLA,525401189,-8.16,114.435,Indonesia,Passenger,Under Way Using Engine,27/10/2023 19:14,0.75,0,9939711,Indonesia,Indonesia
36129,AGUNG SAMUDERA XVIII,525003322,-8.144874791,114.403454,Indonesia,Passenger,Underway Sailing,27/10/2023 19:19,1.016666667,0.833333333,9772424,Indonesia,Indonesia
36130,PANCAR INDAH,525012198,-8.15833333,114.435,Indonesia,Passenger,Underway Sailing,27/10/2023 19:24,1.116666667,0,8670772,Indonesia,Indonesia
36131,DOBONSOLO,525005002,-5.453279567,122.61,Indonesia,Passenger,Moored,27/10/2023 19:36,2.45,2.15,9032147,Indonesia,Indonesia
